PanoramaId,n_cameras_median,attached_street_median,attached_building_median,attached_unknown_median,type_dome_median,type_bullet_median,type_unknown_median,n_cameras_agreement,attached_street_agreement,attached_building_agreement,attached_unknown_agreement,type_dome_agreement,type_bullet_agreement,type_unknown_agreement,Lat,Long,geometry_pano,BoroName,URL,ImageDate
womjhnyQ7yMojBSiSVdYFg,2,0,2,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.8451903549981,-73.82681401409218,POINT (-73.82681401409218 40.8451903549981),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=womjhnyQ7yMojBSiSVdYFg,2019-10
worEjfnFdu0SiuLOB7ZLrA,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.66869754237578,-73.98001483388315,POINT (-73.98001483388315 40.66869754237578),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=worEjfnFdu0SiuLOB7ZLrA,2020-11
wp3SKNVMRoPxoEFWMisN8A,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.84277666119836,-73.83691548838303,POINT (-73.83691548838303 40.84277666119836),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wp3SKNVMRoPxoEFWMisN8A,2019-10
wp4BQ4htPOBTo8iGmsJSfg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.75525148448589,-73.88815960487973,POINT (-73.88815960487973 40.75525148448589),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wp4BQ4htPOBTo8iGmsJSfg,2020-11
wp7XhpZwxxMUYO6xl-qucg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.63176618356395,-74.09015933440615,POINT (-74.09015933440615 40.63176618356395),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wp7XhpZwxxMUYO6xl-qucg,2018-05
wpKv-F4Mf59YfRuk_LP1vQ,0,0,0,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,2 vs 1,Unanimous,40.77007672684739,-73.87758290772824,POINT (-73.87758290772824 40.77007672684739),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wpKv-F4Mf59YfRuk_LP1vQ,2019-10
wpO4yIujasu_ohdo2S0VBw,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.67736661366293,-73.89616166241052,POINT (-73.89616166241052 40.67736661366293),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wpO4yIujasu_ohdo2S0VBw,2011-10
wpZWyDCNHmVCf2ZuqpghtA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.90522534915178,-73.84750953000152,POINT (-73.84750953000152 40.90522534915178),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wpZWyDCNHmVCf2ZuqpghtA,2019-09
wpcmWpIEhneP-40KKEQ3Pw,3,0,3,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.87990854107054,-73.9053766356631,POINT (-73.9053766356631 40.87990854107054),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wpcmWpIEhneP-40KKEQ3Pw,2019-08
wpe1rTHFNnhvrPB2XXuYBw,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.67441173368188,-73.77955710774522,POINT (-73.77955710774522 40.67441173368188),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wpe1rTHFNnhvrPB2XXuYBw,2018-07
wpmlyB8hIDCYgO5mlDIsOw,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.73800410314279,-73.80093818776996,POINT (-73.80093818776996 40.73800410314279),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wpmlyB8hIDCYgO5mlDIsOw,2019-07
wpx0KwlzsKQIP6-mmFJ7Wg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.84584493292324,-73.91510653300149,POINT (-73.91510653300149 40.84584493292324),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wpx0KwlzsKQIP6-mmFJ7Wg,2019-08
wpxwDxez7lIe6LV6TzPBZQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.7389780249179,-73.70989801940573,POINT (-73.70989801940573 40.7389780249179),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wpxwDxez7lIe6LV6TzPBZQ,2019-07
wq1RGEoalNnavfbybDihgA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.8803020578445,-73.8339951809925,POINT (-73.8339951809925 40.8803020578445),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wq1RGEoalNnavfbybDihgA,2019-11
wq2XWatUoBIgoTp2qOKWcQ,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.71517677482825,-73.83197883028775,POINT (-73.83197883028775 40.71517677482825),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wq2XWatUoBIgoTp2qOKWcQ,2018-09
wq2qu5v_miRkyMIAwJ6Lqg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.6306322,-73.8990665,POINT (-73.8990665 40.6306322),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wq2qu5v_miRkyMIAwJ6Lqg,2018-06
wq5LfNbyD2dbs6uv_MC9og,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.8675296040117,-73.84284981126861,POINT (-73.84284981126861 40.8675296040117),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wq5LfNbyD2dbs6uv_MC9og,2019-07
wqCeuISQKOLYOJGF_j6BJA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.68641174149281,-73.75299075787616,POINT (-73.75299075787616 40.68641174149281),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wqCeuISQKOLYOJGF_j6BJA,2020-10
wqIWPB3w3_ApmlX1eiaxBQ,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.84018196399515,-73.92641028255076,POINT (-73.92641028255076 40.84018196399515),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wqIWPB3w3_ApmlX1eiaxBQ,2019-08
wqJDHn611rNGtLqMOmMhTg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.61326750887372,-73.9820969095204,POINT (-73.9820969095204 40.61326750887372),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wqJDHn611rNGtLqMOmMhTg,2019-11
wqVj-iTm5-nL2rzS5fRQ8A,0,0,0,0,0,0,0,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,40.62121359629749,-74.02111402425862,POINT (-74.02111402425862 40.62121359629749),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wqVj-iTm5-nL2rzS5fRQ8A,2019-07
wqgBxwwzbA7Kq-D2xWau1w,1,1,0,0,0,1,0,All disagree,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,40.85933248383251,-73.93105975915923,POINT (-73.93105975915923 40.85933248383251),Manhattan,https://www.google.com/maps/@?api=1&map_action=pano&pano=wqgBxwwzbA7Kq-D2xWau1w,2019-11
wqwXfHt8LPb-wVwPRjAylg,2,0,2,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.81819191232816,-73.9564834283323,POINT (-73.9564834283323 40.81819191232816),Manhattan,https://www.google.com/maps/@?api=1&map_action=pano&pano=wqwXfHt8LPb-wVwPRjAylg,2019-11
wqzDOfQXH-5olPOwgEdaaA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.84655819116363,-73.89425701707985,POINT (-73.89425701707985 40.84655819116363),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wqzDOfQXH-5olPOwgEdaaA,2019-08
wr-4Re7VsYcPU5o8ino1DA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.61112611487991,-74.14214218897838,POINT (-74.14214218897838 40.61112611487991),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wr-4Re7VsYcPU5o8ino1DA,2019-09
wrDWxjSQOd_Hh_WkhOrsQQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.76765103391838,-73.74379580309707,POINT (-73.74379580309707 40.76765103391838),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wrDWxjSQOd_Hh_WkhOrsQQ,2020-11
wrDk5pkpF_Pj3j8FjqVpgQ,1,1,0,0,1,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.6772982114809,-73.77859111883853,POINT (-73.77859111883853 40.6772982114809),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wrDk5pkpF_Pj3j8FjqVpgQ,2017-10
wrGgu-Lhn2Y3q_-nV_oXfg,1,0,1,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.7166569,-73.8616887,POINT (-73.8616887 40.7166569),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wrGgu-Lhn2Y3q_-nV_oXfg,2019-08
wrO9qKs23ES41kh7lEovRA,1,0,1,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.8231722,-73.9105066,POINT (-73.9105066 40.8231722),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wrO9qKs23ES41kh7lEovRA,2019-08
wrOUNMLJ5ZsrqJzeJ8r9_g,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.57857232582455,-74.15620957148883,POINT (-74.15620957148883 40.57857232582455),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wrOUNMLJ5ZsrqJzeJ8r9_g,2018-06
wrVGX2gpwTItWL5DDg9WRQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.56854140468325,-74.14156499702489,POINT (-74.14156499702489 40.56854140468325),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wrVGX2gpwTItWL5DDg9WRQ,2018-09
wrVvr-7VKxwqe2J6opkX-A,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.73217954538683,-73.7405033994453,POINT (-73.7405033994453 40.73217954538683),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wrVvr-7VKxwqe2J6opkX-A,2019-07
wr_FbXYIobpfkOZB_Ixw3g,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.66872828315687,-73.7838358231488,POINT (-73.7838358231488 40.66872828315687),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wr_FbXYIobpfkOZB_Ixw3g,2020-10
wrsRC8gkgj5mO4C78-tFvg,1,0,1,0,0,0,0,2 vs 1,2 vs 1,All disagree,Unanimous,Unanimous,Unanimous,2 vs 1,40.65941861871367,-73.8750272243009,POINT (-73.8750272243009 40.65941861871367),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wrsRC8gkgj5mO4C78-tFvg,2018-06
wrwhD920mMpLjA3mrLGWrQ,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.67467717771952,-73.79802220701988,POINT (-73.79802220701988 40.67467717771952),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wrwhD920mMpLjA3mrLGWrQ,2018-07
ws2NbBqoZR4rsom2aYWauw,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.75431138798145,-73.85670175528533,POINT (-73.85670175528533 40.75431138798145),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=ws2NbBqoZR4rsom2aYWauw,2019-10
ws2obGf-BMmEEkwjkBKhBg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.85558353332449,-73.93788451248842,POINT (-73.93788451248842 40.85558353332449),Manhattan,https://www.google.com/maps/@?api=1&map_action=pano&pano=ws2obGf-BMmEEkwjkBKhBg,2019-08
ws5-F7PTMB6x3KI7YoeCVQ,3,0,3,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.75027203224162,-73.99864841929036,POINT (-73.99864841929036 40.75027203224162),Manhattan,https://www.google.com/maps/@?api=1&map_action=pano&pano=ws5-F7PTMB6x3KI7YoeCVQ,2019-06
ws6wLaG0hE4xZeCEXulqqg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.76831091283082,-73.9070633582609,POINT (-73.9070633582609 40.76831091283082),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=ws6wLaG0hE4xZeCEXulqqg,2018-08
wsBBlBnqCMdr0Pfny5AGFw,2,0,2,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.8519245513959,-73.89105343890897,POINT (-73.89105343890897 40.8519245513959),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wsBBlBnqCMdr0Pfny5AGFw,2019-08
wsBILbWJiDkYQd9w2LXdRg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.63143855018703,-74.08266440714469,POINT (-74.08266440714469 40.63143855018703),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wsBILbWJiDkYQd9w2LXdRg,2013-09
wsISan5VOY5qAHDRiYS43w,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.73213346665347,-73.72667042071971,POINT (-73.72667042071971 40.73213346665347),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wsISan5VOY5qAHDRiYS43w,2019-07
wsPb3Zw5ro6CNFYuIvETJQ,0,0,0,0,0,0,0,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,40.60769679235233,-73.92166399520443,POINT (-73.92166399520443 40.60769679235233),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wsPb3Zw5ro6CNFYuIvETJQ,2019-10
wsUqeoxQhqMW9g81CcX8Yw,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.52712926128466,-74.17497603322406,POINT (-74.17497603322406 40.52712926128466),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wsUqeoxQhqMW9g81CcX8Yw,2019-09
wsfJaji_o-Kh79pLnOEVVw,1,0,1,0,0,0,0,All disagree,2 vs 1,All disagree,Unanimous,2 vs 1,Unanimous,Unanimous,40.6881574676331,-73.97927671301618,POINT (-73.97927671301618 40.6881574676331),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wsfJaji_o-Kh79pLnOEVVw,2020-11
wsl07KWwJ9b2GjdhXRpW5A,1,0,1,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.74726885618539,-73.87442876391658,POINT (-73.87442876391658 40.74726885618539),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wsl07KWwJ9b2GjdhXRpW5A,2019-10
wsli_FaYxr8G9ayfyWca-A,1,1,0,0,0,1,0,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,2 vs 1,Unanimous,40.7394573581141,-73.98669805703213,POINT (-73.98669805703213 40.7394573581141),Manhattan,https://www.google.com/maps/@?api=1&map_action=pano&pano=wsli_FaYxr8G9ayfyWca-A,2019-06
wsod25cYb_jF1QMdKewYyg,1,0,0,0,0,0,0,2 vs 1,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,40.75687641197215,-73.90733210374145,POINT (-73.90733210374145 40.75687641197215),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wsod25cYb_jF1QMdKewYyg,2020-11
wspdVmnmpWCW09HVSpmS9A,3,0,3,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.72314783274599,-73.86841866688968,POINT (-73.86841866688968 40.72314783274599),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wspdVmnmpWCW09HVSpmS9A,2020-11
wsulmAMvI7gyCmhjVIf5Ew,2,2,0,0,2,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,Unanimous,40.73345489395862,-73.73526602135487,POINT (-73.73526602135487 40.73345489395862),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wsulmAMvI7gyCmhjVIf5Ew,2019-07
wt597PmJQNT822OZa1PIOw,2,0,2,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.65940957454353,-73.75927969742193,POINT (-73.75927969742193 40.65940957454353),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wt597PmJQNT822OZa1PIOw,2019-07
wtCv_eoBHV9hL_9Dy5QbtA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.60741164037767,-73.96594682592377,POINT (-73.96594682592377 40.60741164037767),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wtCv_eoBHV9hL_9Dy5QbtA,2018-08
wtDxb_X8AzTwgGk_YVLO6A,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.74285024406227,-73.79370080060738,POINT (-73.79370080060738 40.74285024406227),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wtDxb_X8AzTwgGk_YVLO6A,2019-07
wtHRcrkaN_mV5L_rMKePJA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.74012241975664,-73.78834705485761,POINT (-73.78834705485761 40.74012241975664),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wtHRcrkaN_mV5L_rMKePJA,2019-07
wtMR6-C0eRBr5gcoZLJILA,2,0,2,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.87779179281729,-73.8666727495873,POINT (-73.8666727495873 40.87779179281729),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wtMR6-C0eRBr5gcoZLJILA,2019-11
wtSREh-ydphvieEenD8UQQ,1,0,1,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.67934417012285,-73.99006199910444,POINT (-73.99006199910444 40.67934417012285),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wtSREh-ydphvieEenD8UQQ,2019-07
wtVShAF5Y8VXc2tFEjH9nA,0,0,0,0,0,0,0,2 vs 1,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,40.55332124516955,-74.20219788080257,POINT (-74.20219788080257 40.55332124516955),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wtVShAF5Y8VXc2tFEjH9nA,2018-09
wtX5z4Fk83ysQe6fJ-vAmQ,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.70029785989946,-73.98699523967284,POINT (-73.98699523967284 40.70029785989946),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wtX5z4Fk83ysQe6fJ-vAmQ,2014-07
wtXPuoOTZUQRTGMAXUdfJQ,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.7675078349298,-73.79640043397228,POINT (-73.79640043397228 40.7675078349298),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wtXPuoOTZUQRTGMAXUdfJQ,2019-06
wtsEbHLeb-6lAzChQDFIBg,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.56662384986907,-74.10213062132574,POINT (-74.10213062132574 40.56662384986907),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wtsEbHLeb-6lAzChQDFIBg,2018-06
wu0geFvLiMrG_wpxfwOenA,1,0,1,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.69987194204361,-73.77174593791216,POINT (-73.77174593791216 40.69987194204361),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wu0geFvLiMrG_wpxfwOenA,2019-08
wu1HGJMiggDoulrlIBywGw,5,0,3,0,0,0,0,All disagree,Unanimous,All disagree,2 vs 1,Unanimous,Unanimous,Unanimous,40.63546574283765,-74.09090186493125,POINT (-74.09090186493125 40.63546574283765),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wu1HGJMiggDoulrlIBywGw,2018-09
wu43quYtWA4_E1GUcXuEqg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.69799081290616,-73.76452230471725,POINT (-73.76452230471725 40.69799081290616),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wu43quYtWA4_E1GUcXuEqg,2020-10
wu4mh8JwBFrAV__-rcih3Q,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.6075407225702,-74.06402344536588,POINT (-74.06402344536588 40.6075407225702),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wu4mh8JwBFrAV__-rcih3Q,2018-05
wuEeHQaB--qlw0UwxrTG5g,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.50916125185208,-74.23730316567655,POINT (-74.23730316567655 40.50916125185208),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wuEeHQaB--qlw0UwxrTG5g,2019-10
wuMsCwmCZNncJOfUyEN7XA,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.67343346072882,-73.90301563012343,POINT (-73.90301563012343 40.67343346072882),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wuMsCwmCZNncJOfUyEN7XA,2019-07
wuPmNUsE7KsUHsEx792biA,0,0,0,0,0,0,0,2 vs 1,Unanimous,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,40.71651813903234,-73.73412784675071,POINT (-73.73412784675071 40.71651813903234),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wuPmNUsE7KsUHsEx792biA,2020-11
wupLEZ5KAKaxXTdcsOts2Q,0,0,0,0,0,0,0,2 vs 1,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,40.82010791782979,-73.90818975609793,POINT (-73.90818975609793 40.82010791782979),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wupLEZ5KAKaxXTdcsOts2Q,2019-08
wurWW6EqYPYHnICQf99cIw,2,0,2,0,0,0,0,All disagree,2 vs 1,All disagree,Unanimous,2 vs 1,Unanimous,Unanimous,40.73425077611827,-73.90698961715684,POINT (-73.90698961715684 40.73425077611827),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wurWW6EqYPYHnICQf99cIw,2020-11
wuzhs4ZF-_gzMzKOhhm5Rg,1,0,1,0,0,0,0,All disagree,Unanimous,All disagree,Unanimous,Unanimous,Unanimous,Unanimous,40.72261461101976,-73.93705267808777,POINT (-73.93705267808777 40.72261461101976),Brooklyn,https://www.google.com/maps/@?api=1&map_action=pano&pano=wuzhs4ZF-_gzMzKOhhm5Rg,2019-07
wv4OJ21-ZIG7AhyapvVbOg,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.74002448998355,-73.87870883702594,POINT (-73.87870883702594 40.74002448998355),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wv4OJ21-ZIG7AhyapvVbOg,2020-11
wvDmnG7AIulXBzFnJfvNIA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.84208695998126,-73.9275757997971,POINT (-73.9275757997971 40.84208695998126),Bronx,https://www.google.com/maps/@?api=1&map_action=pano&pano=wvDmnG7AIulXBzFnJfvNIA,2017-07
wvMMuby2I3uVfQXr57yNAw,1,0,1,0,0,0,0,All disagree,2 vs 1,All disagree,Unanimous,Unanimous,2 vs 1,Unanimous,40.75289737480811,-73.90615397240407,POINT (-73.90615397240407 40.75289737480811),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wvMMuby2I3uVfQXr57yNAw,2020-11
wvYXPEGMO4OZgUqRaQN_PA,1,0,0,0,0,0,0,All disagree,2 vs 1,2 vs 1,Unanimous,Unanimous,2 vs 1,Unanimous,40.79334885028469,-73.97467260782939,POINT (-73.97467260782939 40.79334885028469),Manhattan,https://www.google.com/maps/@?api=1&map_action=pano&pano=wvYXPEGMO4OZgUqRaQN_PA,2019-06
wvZKEaemzy4asCmisDQ0gQ,1,0,1,0,0,0,0,2 vs 1,2 vs 1,Unanimous,Unanimous,Unanimous,Unanimous,2 vs 1,40.61808193394076,-74.12349593010833,POINT (-74.12349593010833 40.61808193394076),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wvZKEaemzy4asCmisDQ0gQ,2019-10
wvZSDjLrmeGBbSIHj0TgTw,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.7750950466419,-73.78191950140526,POINT (-73.78191950140526 40.7750950466419),Queens,https://www.google.com/maps/@?api=1&map_action=pano&pano=wvZSDjLrmeGBbSIHj0TgTw,2019-06
wv_SsMB4e_46aSXaGaYAxA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.63721014087176,-74.10432229668079,POINT (-74.10432229668079 40.63721014087176),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wv_SsMB4e_46aSXaGaYAxA,2019-10
wvcmy_OJwTcIsa7qXixOXA,0,0,0,0,0,0,0,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,Unanimous,40.57883140643231,-74.08125743380454,POINT (-74.08125743380454 40.57883140643231),Staten Island,https://www.google.com/maps/@?api=1&map_action=pano&pano=wvcmy_OJwTcIsa7qXixOXA,2018-06
